麒麟,27.08149527620277,pos,2,n
感受,27.0315172752836,pos,2,v
iqoo,26.985268284920355,pos,4,eng
电话,26.967973592121798,pos,2,n
强度,26.784597688532997,pos,2,n
发热,26.763179846027136,pos,2,v
吵,26.655609129195117,pos,1,v
设置,26.55601550277411,pos,2,vn
一定,26.516732866145134,pos,2,d
大,26.291146424828497,pos,1,a
首先,26.194232183814727,pos,2,d
声音,26.17563392723293,pos,2,n
氢,26.030968495782844,pos,1,n
开,26.020151956312613,pos,1,v
由于,25.95435541128756,pos,2,c
学会,25.79892997954036,pos,2,n
中等,25.72292338329519,pos,2,b
最后,25.658791574743383,pos,2,f
情况,25.382406488484378,pos,2,n
晃,25.20358546029209,pos,1,v
扬声器,25.067649242963476,pos,3,nz
防抖,24.974581483445608,pos,2,v
当下,24.949504498733667,pos,2,t
超大,24.777051565985513,pos,2,v
连,24.741832148001357,pos,1,nr
手感,24.68098173968773,pos,2,n
网络,24.62713088528165,pos,2,n
外观,24.392363308432643,pos,2,n
太重,24.34517667314558,pos,2,n
拥有,24.235403491275903,pos,2,v
时,24.205308364631627,pos,1,n
家里,24.201679760128222,pos,2,s
真不错,24.138424116196227,pos,3,i
才,24.095264598095,pos,1,d
管理,24.087108800476173,pos,2,vn
不卡,24.062687328679743,pos,2,n
努力,24.061363387639616,pos,2,ad
果然,24.03591561158445,pos,2,d
好评,23.959576832221845,pos,2,v
听说,23.948044762738625,pos,2,v
效果,23.916739193160964,pos,2,n
看到,23.867633984173885,pos,2,v
没什么,23.852355004716166,pos,3,l
联名,23.838970966303172,pos,2,v
简便,23.599257634703996,pos,2,a
待,23.585195568786293,pos,1,v
铁三角,23.57765117851462,pos,3,nr
更是,23.574786453500536,pos,2,d
双卡双,23.496929970894236,pos,3,nr
小时,23.23061719457997,pos,2,n
收到,23.194789204131055,pos,2,v
脚跟,23.18978565729347,pos,2,n
进官,23.18978565729347,pos,2,v
coloros,23.18689426972348,pos,7,eng
再次,23.182293324270045,pos,2,d
期间,23.095654750358776,pos,2,f
基本,23.085786449154895,pos,2,n
难,23.04682940204942,pos,1,a
很高,23.03477407916049,pos,2,d
核,23.00563598574845,pos,1,n
货,22.954572494764378,pos,1,n
一直,22.841321227699055,pos,2,d
耐用,22.840511151824277,pos,2,a
满满,22.828536441625687,pos,2,v
手快,22.701320483370857,pos,2,v
清淅,22.64411187048826,pos,2,z
洪亮,22.5962384373133,pos,2,nr
具备,22.496311551062682,pos,2,v
性,22.448634247446158,pos,1,n
全程,22.407726177072313,pos,2,n
速度,22.395440021401377,pos,2,n
充,22.38011236107301,pos,1,v
推送,22.37124078540463,pos,2,v
画质,22.368807648148888,pos,2,n
OS,22.35354413913293,pos,2,eng
miui12,22.302644131014752,pos,6,eng
特别,22.20918027993931,pos,2,d
保护膜,22.137034025807857,pos,3,n
运动,22.12775078497352,pos,2,vn
有,22.118459643169594,pos,1,v
率,22.11210525850825,pos,1,v
打磨,22.083585684181454,pos,2,v
颜色,22.078100789992224,pos,2,n
容易,21.984289660901233,pos,2,a
提前,21.959212951178316,pos,2,v
出,21.89502416542745,pos,1,v
配合,21.851885789493252,pos,2,v
全,21.785795191860768,pos,1,a
敢,21.67660365666969,pos,1,v
绝对,21.582305691270143,pos,2,d
实力,21.57176128357137,pos,2,n
奶奶,21.485510697504914,pos,2,n
专业,21.435538401512098,pos,2,n
知识,21.430793756797264,pos,2,v
垃圾,21.39805054325818,pos,2,n
绿,21.377105137253686,pos,1,a
吸附,21.315316539377328,pos,2,v
品牌手机,21.310960957807666,pos,4,n
比价,21.306475885476154,pos,2,n
特色,21.176967799046544,pos,2,n
运行,21.165300634079202,pos,2,v
十分满意,21.13175271553102,pos,4,l
不算,21.113830807533752,pos,2,v
我,21.112722399356656,pos,1,r
陶瓷,21.10856381961325,pos,2,n
防水,21.030656527992484,pos,2,v
只能,20.969876782106965,pos,2,v
细腻,20.964545186636663,pos,2,a
Mx,20.95274645999262,pos,2,eng
成功,20.898465653091275,pos,2,a
遥控,20.833607431173107,pos,2,vn
扎实,20.791902712646397,pos,2,a
大赞,20.761657589294092,pos,2,nr
开机,20.755976953495207,pos,2,n
高度,20.755144802746024,pos,2,n
备好,20.730354038656174,pos,2,v
抖,20.58887561617688,pos,1,zg
打,20.579298096656657,pos,1,v
拍摄,20.55128395605962,pos,2,v
随处,20.537708960713775,pos,2,d
双,20.53596588219563,pos,1,n
且,20.524683512686515,pos,1,zg
力,20.490222540075585,pos,1,n
派上用场,20.46731963282238,pos,4,n
音效,20.46471430988122,pos,2,n
一加,20.438433036719445,pos,2,d
的快,20.393688343672025,pos,2,uj
支持,20.339661973372724,pos,2,v
放肆,20.315316539377328,pos,2,d
师傅,20.295371677410273,pos,2,nr
要,20.244643908819054,pos,1,v
E4OLED,20.215780865826417,pos,6,eng
存货,20.215780865826414,pos,2,n
页面,20.17224749375908,pos,2,n
隔空,20.084463960965216,pos,2,s
望远镜,20.08154126957725,pos,3,nr
设备,20.071760248784663,pos,2,vn
管控,20.052282133543535,pos,2,vn
方便,20.033333052270457,pos,2,a
担心,20.02850333496963,pos,2,v
结实,19.96379810528994,pos,2,n
翘起,19.92299911659857,pos,2,v
名贵,19.92299911659857,pos,2,n
上午,19.917782021503598,pos,2,t
显示,19.88980947079768,pos,2,v
很好,19.820148030875217,pos,2,d
显,19.792113033375813,pos,1,v
任何,19.75505535270161,pos,2,r
合适,19.74716507461363,pos,2,a
牛气,19.730354038656174,pos,2,n
照常,19.730354038656174,pos,2,d
大展,19.730354038656174,pos,2,vn
稳住,19.730354038656174,pos,2,v
H265,19.730354038656174,pos,4,eng
牢靠,19.730354038656174,pos,2,a
红外,19.72052984963638,pos,2,nr
收音机,19.6590295902795,pos,3,n
越,19.643323400199254,pos,1,d
目前,19.615384095795907,pos,2,t
不准,19.604823156572316,pos,2,v
足够,19.53418325979479,pos,2,v
品质,19.53310110055476,pos,2,n
以后,19.480032495368707,pos,2,f
保养,19.315316539377328,pos,2,v
强行,19.315316539377328,pos,2,v
既,19.3131147475156,pos,1,c
希望,19.30980676166925,pos,2,v
真,19.278835266947002,pos,1,d
占,19.263531630302488,pos,1,v
贴上,19.244927211485933,pos,2,v
打开方式,19.244927211485933,pos,4,l
不小,19.169573359460752,pos,2,a
编码,19.14539153793502,pos,2,n
非常容易,19.14539153793502,pos,4,l
以往,19.034111822943462,pos,2,t
电信,19.031616044245567,pos,2,n
退回,19.019860655851158,pos,2,v
全场,18.993388444489966,pos,2,n
去年,18.953265700585284,pos,2,t
蕴含着,18.92299911659857,pos,3,n
属性,18.92299911659857,pos,2,n
妥妥,18.909078162038735,pos,2,a
减掉,18.882357132101223,pos,2,v
电筒,18.852722579081373,pos,2,n
偶尔,18.815834622627698,pos,2,d
五天,18.75126072814905,pos,2,t
瓷器,18.730354038656174,pos,2,n
神,18.729132707810642,pos,1,n
出厂,18.69023129475149,pos,2,n
啥,18.664007335306565,pos,1,r
OPPOx3,18.59285051490624,pos,6,eng
GB,18.524389373426857,pos,2,eng
蓬勃生机,18.507961617319726,pos,4,i
再也,18.497060735569292,pos,2,d
查看,18.44084742146119,pos,2,v
自然,18.316759956247,pos,2,d
拍片,18.315316539377328,pos,2,n
一般般,18.284215925401874,pos,3,l
得少,18.282895061684954,pos,2,v
返还,18.260868755354952,pos,2,v
小某,18.14539153793502,pos,2,nr
玩耍,18.14539153793502,pos,2,v
付款,18.133179554367594,pos,2,v
或者,18.132653409859376,pos,2,c
良心,18.086610639255646,pos,2,a
这次,18.059711054465584,pos,2,r
员,18.033660458849774,pos,1,zg
越是,18.029914320515083,pos,2,d
青少年,18.029914320515083,pos,3,nr
日常,17.984194322847806,pos,2,d
山上,17.98033229166452,pos,2,s
美丽,17.926595401698865,pos,2,ns
讨人喜欢,17.922999116598575,pos,4,i
聚光,17.92299911659857,pos,2,n
眼珠子,17.92299911659857,pos,3,n
古文明,17.92299911659857,pos,3,nr
条件,17.900279040098486,pos,2,n
正题,17.882357132101223,pos,2,n
推脱,17.882357132101223,pos,2,v
才能,17.81379521262927,pos,2,v
微云,17.78401535816399,pos,2,n
知道,17.735312237829397,pos,2,v
光合,17.730354038656174,pos,2,v
挺住,17.730354038656174,pos,2,v
之所以,17.730354038656174,pos,3,c
南疆,17.730354038656174,pos,2,ns
这些,17.70339946145346,pos,2,r
壳,17.69860475465866,pos,1,n
稳定器,17.690825674469536,pos,3,n
直播间,17.679727965586203,pos,3,n
一键,17.67585195465275,pos,2,n
挑,17.587528342121892,pos,1,v
必不可少,17.560429037213865,pos,4,l
好评率,17.56042903721386,pos,3,n
券给费,17.56042903721386,pos,3,n
乱弹,17.56042903721386,pos,2,n
oppoFindx3p,17.56042903721386,pos,11,eng
大气,17.555939046894117,pos,2,n
分量,17.466643993425127,pos,2,n
没有,17.45700521174369,pos,2,v
精心,17.408425943768812,pos,2,n
平滑,17.408425943768812,pos,2,a
应该,17.407663909085613,pos,2,v
只要,17.394428332394792,pos,2,c
用过,17.373461505279785,pos,2,p
含而不露,17.35689564312873,pos,4,i
依然,17.350143206309966,pos,2,d
一流,17.348186928963422,pos,2,n
整理,17.31531653937733,pos,2,n
严格,17.315316539377328,pos,2,ad
最,17.288945408250846,pos,1,d
安全,17.278155249722595,pos,2,an
变动,17.270922420018877,pos,2,vn
含蓄,17.219392119378796,pos,2,n
什么,17.202131432612457,pos,2,r
意思,17.18978565729347,pos,2,n
得以,17.14539153793502,pos,2,v
偏大,17.14539153793502,pos,2,a
工作人员,17.14539153793502,pos,4,n
突发,17.14539153793502,pos,2,v
新疆,17.14539153793502,pos,2,ns
坚固,17.14539153793502,pos,2,a
手,16.991231698488736,pos,1,n
实用性,16.962794128130128,pos,3,n
世界,16.955401444929272,pos,2,n
你,16.95120382416561,pos,1,r
万众瞩目,16.92299911659857,pos,4,i
适度,16.92299911659857,pos,2,a
星粉,16.92299911659857,pos,2,n
大雅,16.92299911659857,pos,2,ns
换对,16.92299911659857,pos,2,v
遗存,16.92299911659857,pos,2,n
紧,16.92299911659857,pos,1,a
总之,16.87909901543759,pos,2,c
真心,16.86002080006401,pos,2,d
一逼,16.842828767914586,pos,2,m
抢券买,16.842828767914586,pos,3,n
影视剧,16.823463443047658,pos,3,n
不相上下,16.730354038656174,pos,4,i
诺,16.730354038656174,pos,1,nz
后盖素,16.704818946549036,pos,3,n
全频段,16.704818946549032,pos,3,n
不撑,16.704818946549032,pos,2,v
温和,16.700606695262124,pos,2,a
摩托车,16.690825674469536,pos,3,nz
大字体,16.688298799671124,pos,3,n
膜,16.649202009397357,pos,1,n
新潮,16.60107102171121,pos,2,n
很漂亮,16.584788992076565,pos,3,n
价格,16.56063801693182,pos,2,n
很紧,16.560429037213865,pos,2,zg
奇迹,16.560429037213865,pos,2,n
摄像头,16.522865251132515,pos,3,n
尺寸,16.480820797277225,pos,2,n
大容量,16.450752806203297,pos,3,n
留意,16.44084742146119,pos,2,v
正确,16.43757228942833,pos,2,ad
非得,16.434898155130004,pos,2,d
果断,16.423309257926796,pos,2,d
细想一哈,16.408425943768812,pos,4,l
老同志,16.353978159746436,pos,3,nr
产品,16.333478169581213,pos,2,n
亮,16.256756735413887,pos,1,v
坚挺,16.256422850323762,pos,2,a
节奏,16.181917413960132,pos,2,n
表妹,16.14539153793502,pos,2,n
带给,16.14539153793502,pos,2,v
金属,16.1425123168444,pos,2,n
彩虹,16.11564419454097,pos,2,nz
磨砂玻璃,16.11297006024264,pos,4,n
mi10,16.105863173748382,pos,4,eng
imx682,16.04003853778879,pos,6,eng
搞好学习,16.029914320515083,pos,4,n
以前,16.029692384503434,pos,2,f
疫情,16.019860655851158,pos,2,n
稳妥,15.98033229166452,pos,2,a
舒服,15.97758937253591,pos,2,a
另外,15.941250622920958,pos,2,c
语气,15.922999116598572,pos,2,n
手心,15.922999116598572,pos,2,n
插错,15.922999116598572,pos,2,v
信念,15.922999116598572,pos,2,n
孔位,15.922999116598572,pos,2,n
印证,15.922999116598572,pos,2,j
贴心,15.903654461935057,pos,2,v
回味,15.897464024491432,pos,2,v
蹦迪,15.897464024491432,pos,2,v
充和线,15.897464024491432,pos,3,n
态度,15.882469922475423,pos,2,n
轻便,15.877876811174943,pos,2,a
手指,15.858868779178856,pos,2,n
地用,15.855884920740031,pos,2,n
窗,15.823463443047658,pos,1,s
大力,15.823463443047658,pos,2,n
绝佳,15.823463443047656,pos,2,z
自由度,15.823463443047654,pos,3,d
满意,15.804665521017,pos,2,v
已,15.792483759524586,pos,1,d
很远,15.785495592848637,pos,2,zg
客服,15.784368913462053,pos,2,n
存储,15.783688530801983,pos,2,j
把玩,15.770996023153522,pos,2,v
变焦镜头,15.750531920593804,pos,4,n
多事之秋,15.750531920593804,pos,4,i
替代,15.730354038656174,pos,2,n
p,15.712963081391068,pos,1,x
降价,15.71146161327364,pos,2,n
购买,15.700410798101567,pos,2,v
背壳,15.693436098085405,pos,2,n
小米,15.685316925569769,pos,2,n
限制,15.667344241130372,pos,2,v
商务,15.666503770298407,pos,2,n
不愧,15.652386667372946,pos,2,a
适当,15.651402697261354,pos,2,a
非常感谢,15.630818365105258,pos,4,i
温润,15.625541434238729,pos,2,n
应用,15.618116417834583,pos,2,v
滑,15.59180924151128,pos,1,v
老妈,15.581462365059833,pos,2,n
无用,15.580606919151492,pos,2,v
美如画,15.580606919151492,pos,3,nr
未,15.569720612039362,pos,1,d
回头一看,15.560429037213861,pos,4,i
兴隆,15.560429037213861,pos,2,ns
计算错误,15.560429037213861,pos,4,n
逛商场,15.560429037213861,pos,3,vn
出色,15.548759968128145,pos,2,v
内敛,15.516373857135926,pos,2,v
玩,15.486182610517066,pos,1,v
亦可,15.482426525212587,pos,2,v
更为重要,15.482426525212587,pos,4,l
温度,15.48077792912254,pos,2,n
配得,15.463567497961275,pos,2,v
个把月,15.460893363662947,pos,3,n
要求,15.409975008516922,pos,2,v
舒坦,15.408425943768812,pos,2,a
认真负责,15.408425943768812,pos,4,n
配有,15.39943716054156,pos,2,v
长度,15.338036615877417,pos,2,ns
粘,15.338036615877414,pos,1,v
清晰度,15.331637174928037,pos,3,n
不会,15.327892698581625,pos,2,v
iQOO7,15.270922420018877,pos,5,eng
操作,15.2629886891254,pos,2,v
妥,15.257866267193432,pos,1,a
摸,15.257784354061206,pos,1,v
保障,15.214980879351883,pos,2,v
依旧,15.203585460292084,pos,2,z
拨号,15.19242537569671,pos,2,v
Pro,15.164040518072355,pos,3,eng
下手,15.159967466771368,pos,2,v
服务,15.141453322844258,pos,2,vn
mAh,15.125326446371586,pos,3,eng
调,15.115136746951261,pos,1,v
保真,15.10391490195886,pos,2,nz
各项,15.10314587122285,pos,2,r
保价,15.09094375391264,pos,2,n
销量,15.08649784888145,pos,2,n
机好,15.08649784888145,pos,2,a
爱,15.079530493959318,pos,1,v
舒适,15.075277472681325,pos,2,a
桌面,15.075002210043621,pos,2,n
大屏幕,15.037147150218798,pos,3,nr
这,15.01660407499243,pos,1,r
伴音,14.990113312457106,pos,2,n
快又准,14.990113312457106,pos,3,i
安装,14.987640775655828,pos,2,v
切换,14.984787714474923,pos,2,v
晃动,14.98033229166452,pos,2,v
机智,14.975466536492707,pos,2,n
幸运色,14.922999116598572,pos,3,l
是因为,14.922999116598568,pos,3,c
每一款,14.883470752411935,pos,3,r
用着,14.882357132101223,pos,2,p
MIX1,14.852609788707172,pos,4,eng
摄能,14.852609788707172,pos,2,v
中断,14.852609788707172,pos,2,ns
宝座,14.842828767914586,pos,2,nz
骑,14.842828767914586,pos,1,v
自带,14.827146221317129,pos,2,n
画中画,14.823463443047658,pos,3,n
杂音,14.816593909110948,pos,2,n
商务人士,14.81500186429946,pos,4,n
坐,14.810407290222209,pos,1,v
全新,14.784351678259295,pos,2,d
旧,14.771152389464596,pos,1,a
很惨,14.750531920593804,pos,2,a
闪充,14.73576039939651,pos,2,v
同样,14.708874311245724,pos,2,d
水波纹,14.704818946549034,pos,3,nr
就,14.702454375905774,pos,1,d
出现异常,14.700606695262122,pos,4,l
高负荷,14.700606695262122,pos,3,n
不多,14.685959919297721,pos,2,d
支付,14.672203999775773,pos,2,v
搭载,14.66589482773429,pos,2,v
背板,14.652351526654902,pos,2,n
极致,14.650702930564853,pos,2,d
重影,14.63442961865764,pos,2,n
紧贴,14.60107102171121,pos,2,a
长宽,14.60107102171121,pos,2,v
了长,14.580606919151492,pos,2,v
能装,14.580606919151492,pos,2,n
促销,14.57192467605169,pos,2,v
长,14.56943763340206,pos,1,a
一切都是,14.560429037213861,pos,4,i
旅行,14.560429037213861,pos,2,vn
方案,14.560429037213861,pos,2,n
电市,14.53068169381981,pos,2,n
at,14.53068169381981,pos,2,eng
想开,14.520900673027224,pos,2,v
脚架,14.520900673027224,pos,2,n
可开,14.520900673027224,pos,2,v
后盖扣,14.520900673027224,pos,3,f
感谢,14.505545378034205,pos,2,v
出去玩,14.501535348160294,pos,3,n
美滋滋,14.490039709322463,pos,3,z
垂直,14.482426525212587,pos,2,v
音亮,14.455076037067634,pos,2,n
程度,14.451378088953362,pos,2,n
翻盖,14.445812567085044,pos,2,v
iPhone12,14.444951819793927,pos,8,eng
刺眼,14.412037197321192,pos,2,v
任,14.408425943768812,pos,1,r
识字,14.39050403577155,pos,2,n
Hz,14.381590087230638,pos,2,eng
够够,14.368897579582175,pos,2,v
逼格,14.356895643128729,pos,2,v
始终如一,14.338036615877412,pos,4,i
依次,14.338036615877412,pos,2,d
太省,14.338036615877412,pos,2,ns
不电,14.338036615877412,pos,2,v
收音,14.3175725133177,pos,2,n
后壳,14.313268710728472,pos,2,n
研,14.312501523770278,pos,1,vn
广阔,14.312501523770278,pos,2,a
包装,14.271928626970677,pos,2,v
初始,14.270922420018877,pos,2,v
oK,14.270922420018877,pos,2,eng
材质,14.2638476356035,pos,2,n
到,14.261381121432919,pos,1,v
简洁,14.255325352898351,pos,2,a
卡槽,14.238500942326501,pos,2,nr
了上,14.2385009423265,pos,2,v
一鸣惊人,14.2385009423265,pos,4,i
喜气洋洋,14.2385009423265,pos,4,i
内置,14.230393225895728,pos,2,n
所有,14.196266217095564,pos,2,b
干脆,14.186970641686417,pos,2,d
明显,14.186033522432362,pos,2,a
保,14.181917413960132,pos,1,v
普通话,14.16556941987265,pos,3,n
安桌,14.165569419872647,pos,2,nr
nova8pro,14.14539153793502,pos,8,eng
权限,14.14539153793502,pos,2,n
s20fe,14.11564419454097,pos,5,eng
学习,14.114803218101596,pos,2,v
久,14.058053839711668,pos,1,a
当,14.043154139110628,pos,1,t
愉快,14.041054878120281,pos,2,a
挺,14.039828481566055,pos,1,d
强悍,14.019103773452462,pos,2,a
不行,14.004612882152223,pos,2,v
订单,13.975466536492704,pos,2,n
评价,13.956808047111252,pos,2,n
特效,13.942451479264744,pos,2,a
信号,13.937087720120177,pos,2,n
特别感谢,13.93593817230607,pos,4,i
此,13.928160821714348,pos,1,zg
掉电,13.903099559160868,pos,2,v
普普通通,13.897464024491432,pos,4,nz
上说,13.897464024491432,pos,2,f
肌肤,13.897464024491432,pos,2,n
朦胧,13.897464024491432,pos,2,a
科技化,13.897464024491432,pos,3,n
决不,13.897464024491432,pos,2,d
独处,13.897464024491432,pos,2,d
青灰色,13.897464024491432,pos,3,n
中音,13.897464024491432,pos,2,n
碳纤维,13.897464024491432,pos,3,n
宽容,13.897464024491432,pos,2,a
他,13.897129345667679,pos,1,r
沉稳,13.871928932384295,pos,2,a
响亮,13.867184974058551,pos,2,a
慌,13.852609788707172,pos,1,a
刚上,13.842828767914586,pos,2,t
看来,13.825913732435945,pos,2,v
久久,13.823463443047654,pos,2,d
沟通,13.794894290850884,pos,2,v
高音,13.781986807071496,pos,2,n
认识,13.779069323689203,pos,2,v
动感,13.771933142407574,pos,2,n
赞不绝口,13.72392776949674,pos,4,i
全速,13.700606695262122,pos,2,ad
照片,13.671403143885856,pos,2,n
跑,13.640614228515773,pos,1,v
广场,13.63442961865764,pos,2,n
屏,13.615707165971301,pos,1,n
准,13.614010077418707,pos,1,v
商家,13.613415697700654,pos,2,n
宝马,13.60107102171121,pos,2,nr
开箱,13.588014868885763,pos,2,n
加入,13.586424245746807,pos,2,v
直拨,13.580606919151492,pos,2,v
和蔼,13.580606919151492,pos,2,nr
附有,13.580606919151492,pos,2,b
晴,13.580606919151492,pos,1,v
小孔,13.580606919151492,pos,2,n
封,13.580606919151492,pos,1,q
至尊版,13.570482701877786,pos,3,l
直接,13.569510291309946,pos,2,ad
s,13.54826572076209,pos,1,x
外出,13.538061224185409,pos,2,v
IP68,13.520900673027224,pos,4,eng
AirPods,13.520900673027224,pos,7,eng
存储空间,13.515341147685323,pos,4,n
机型,13.51347407389066,pos,2,n
超有,13.482426525212587,pos,2,v
比用,13.463567497961275,pos,2,n
中规中矩,13.458124529245708,pos,4,l
可拆卸,13.444951819793928,pos,3,v
压力,13.429267040337756,pos,2,n
越用,13.421364999476308,pos,2,d
这种,13.4195516124691,pos,2,r
现在,13.41156851592703,pos,2,t
MAX,13.408425943768812,pos,3,eng
除此之外,13.408425943768812,pos,4,c
很快,13.40521205487018,pos,2,d
防手,13.405150811735952,pos,2,v
能力,13.368030144144775,pos,2,n
水印,13.338036615877412,pos,2,n
没什,13.338036615877412,pos,2,l
天蓝色,13.338036615877412,pos,3,n
补贴,13.328255595084826,pos,2,n
送有,13.3175725133177,pos,2,v
已有,13.3175725133177,pos,2,v
紧张,13.312501523770278,pos,2,a
皮,13.312501523770276,pos,1,n
像是,13.298508251690777,pos,2,v
暂未,13.267647287986017,pos,2,d
边角,13.2385009423265,pos,2,n
您,13.2385009423265,pos,1,zg
不爽,13.2385009423265,pos,2,a
理由,13.238500942326498,pos,2,n
回馈,13.22255939845748,pos,2,v
就让,13.198972578139863,pos,2,v
陶醉,13.165569419872647,pos,2,nr
LG,13.160498430325225,pos,2,eng
右下角,13.115644194540968,pos,3,f
K60fps,13.115644194540964,pos,6,eng
多长时间,13.105863173748379,pos,4,n
真是,13.101514643431068,pos,2,d
音量,13.096586530720645,pos,2,n
诚意,13.078277342076479,pos,2,a
作为,13.072016107284881,pos,2,v
出发,13.066033746321732,pos,2,v
太高兴,13.066033746321732,pos,3,ns
预想,13.061469054389928,pos,2,v
老爷子,13.034967548241367,pos,3,n
难得,13.029914320515083,pos,2,d
不失,13.028708557769685,pos,2,v
App,13.016108520990052,pos,3,eng
爸,13.01023195465338,pos,1,n
转换头,12.995644418430338,pos,3,l
华丽,12.990573428882914,pos,2,nr
降,12.975466536492707,pos,1,v
领券,12.975466536492707,pos,2,n
一教就会,12.943176998536202,pos,4,l
清脆悦耳,12.93593817230607,pos,4,i
长长,12.916572847439138,pos,2,n
x9,12.902535014038854,pos,2,eng
好看,12.897596276982618,pos,2,v
客,12.897464024491432,pos,1,n
浑厚,12.897464024491432,pos,2,a
转接器,12.897464024491432,pos,3,n
始终,12.897464024491432,pos,2,d
罗兰,12.897464024491432,pos,2,ns
确实,12.897037078839531,pos,2,ad
老人家,12.875724367545207,pos,3,n
视频,12.871445140672481,pos,2,n
货品,12.870113536346476,pos,2,n
没,12.866440928959147,pos,1,v
还是,12.859691237679773,pos,2,c
待测,12.852609788707172,pos,2,v
光彩夺目,12.852609788707172,pos,4,i
S21,12.842828767914586,pos,3,eng
完好无损,12.794865647467715,pos,4,i
给与,12.753074115156258,pos,2,v
包邮,12.753074115156258,pos,2,ns
看上,12.72392776949674,pos,2,v
式样,12.700606695262122,pos,2,n
强于,12.700606695262122,pos,2,v
太爽了,12.695830163321782,pos,3,l
申请,12.68595991929772,pos,2,v
优雅,12.684470301157234,pos,2,a
可信,12.653538441605345,pos,2,v
范,12.63442961865764,pos,1,nr
就要,12.614010077418707,pos,2,d
出片,12.608684205821083,pos,2,n
热爱,12.607957407296448,pos,2,a
智能,12.58455520028235,pos,2,n
尚感,12.580606919151492,pos,2,n
主长,12.580606919151492,pos,2,b
洗脸,12.580606919151492,pos,2,v
工程,12.580606919151492,pos,2,n
魔王,12.580606919151492,pos,2,n
刷牙,12.580606919151492,pos,2,v
黑暗,12.580606919151492,pos,2,z
红颜色,12.580606919151492,pos,3,nr
恶魔,12.580606919151492,pos,2,n
拉进,12.580606919151492,pos,2,v
模助,12.580606919151492,pos,2,v
嗷呜,12.580606919151492,pos,2,i
物件,12.580606919151492,pos,2,n
咆哮,12.580606919151492,pos,2,v
手机配件,12.580606919151492,pos,4,n
三焦,12.580606919151492,pos,2,nz
过得去,12.57553592960407,pos,3,v
象征,12.57553592960407,pos,2,v
耐脏,12.57553592960407,pos,2,n
IQOO,12.565447111980488,pos,4,eng
极好,12.560429037213861,pos,2,d
那天,12.560429037213861,pos,2,r
暖手,12.560429037213861,pos,2,n
配套,12.557020098833878,pos,2,a
